DriverNumber,Abbreviation,TeamName,GridPosition,Position,Status,Year,Event,RoundNumber,SessionType,Finished,AvgTeamFinishLast3,AvgTeamFinishLast5,TeamDNFRateLast5,AvgTeamPitTime,AvgTeamPitTimeLast3,AvgTeamPitTimeLast5
22,TSU,RB,8.0,8.0,Lapped,2024,Monaco,8,Race,True,12.666666666666666,12.8,0.2,2381.406,25.030722222222224,127.31341666666667
23,ALB,Williams,9.0,9.0,Lapped,2024,Monaco,8,Race,True,19.0,18.4,0.4,1598.9543333333334,26.157805555555555,128.1525166666667
10,GAS,Alpine,10.0,10.0,Lapped,2024,Monaco,8,Race,True,14.0,13.0,0.0,2381.591,26.530833333333334,128.98539999999997
14,ALO,Aston Martin,14.0,11.0,Lapped,2024,Monaco,8,Race,True,15.0,13.8,0.0,1598.898,29.304071428571408,114.92820714285713
3,RIC,RB,12.0,12.0,Lapped,2024,Monaco,8,Race,True,10.333333333333334,10.6,0.0,2381.406,25.030722222222224,127.31341666666667
77,BOT,Kick Sauber,17.0,13.0,Lapped,2024,Monaco,8,Race,True,16.333333333333332,16.6,0.2,1207.26625,25.72497222222222,130.3622
18,STR,Aston Martin,13.0,14.0,Lapped,2024,Monaco,8,Race,True,13.0,13.0,0.0,1598.898,29.304071428571408,114.92820714285713
2,SAR,Williams,15.0,15.0,Lapped,2024,Monaco,8,Race,True,15.333333333333334,16.8,0.4,1598.9543333333334,26.157805555555555,128.1525166666667
24,ZHO,Kick Sauber,18.0,16.0,Lapped,2024,Monaco,8,Race,True,15.333333333333334,15.2,0.0,1207.26625,25.72497222222222,130.3622
31,OCO,Alpine,11.0,17.0,Retired,2024,Monaco,8,Race,False,13.333333333333334,12.4,0.0,2381.591,26.530833333333334,128.98539999999997
11,PER,Red Bull Racing,16.0,18.0,Retired,2024,Monaco,8,Race,False,5.0,4.2,0.0,1198.0725,24.79413888888889,126.56305000000002
27,HUL,Haas F1 Team,19.0,19.0,Retired,2024,Monaco,8,Race,False,14.0,13.8,0.0,,,
20,MAG,Haas F1 Team,20.0,20.0,Retired,2024,Monaco,8,Race,False,14.0,14.4,0.2,,,
1,VER,Red Bull Racing,2.0,1.0,Finished,2024,Canadian,9,Race,True,10.666666666666666,7.4,0.2,26.648,416.7240555555556,362.66255
4,NOR,McLaren,3.0,2.0,Finished,2024,Canadian,9,Race,True,3.3333333333333335,5.0,0.0,23.6905,805.3298333333332,596.0888666666667
63,RUS,Mercedes,1.0,3.0,Finished,2024,Canadian,9,Race,True,6.333333333333333,6.6,0.0,25.757833333333334,547.370888888889,441.4405500000001
44,HAM,Mercedes,7.0,4.0,Finished,2024,Canadian,9,Race,True,5.0,5.6,0.0,25.757833333333334,547.370888888889,441.4405500000001
81,PIA,McLaren,4.0,5.0,Finished,2024,Canadian,9,Race,True,2.6666666666666665,2.8,0.0,23.6905,805.3298333333332,596.0888666666667
14,ALO,Aston Martin,6.0,6.0,Finished,2024,Canadian,9,Race,True,14.666666666666666,14.0,0.0,24.398,550.6835,431.1309571428571
18,STR,Aston Martin,9.0,7.0,Finished,2024,Canadian,9,Race,True,10.333333333333334,11.8,0.0,24.398,550.6835,431.1309571428571
3,RIC,RB,5.0,8.0,Finished,2024,Canadian,9,Race,True,11.0,11.6,0.0,26.58066666666667,811.2618333333334,600.0073666666667
10,GAS,Alpine,15.0,9.0,Finished,2024,Canadian,9,Race,True,14.333333333333334,13.8,0.2,24.689,811.5595,601.1261999999999
31,OCO,Alpine,18.0,10.0,Finished,2024,Canadian,9,Race,True,12.0,13.2,0.2,24.689,811.5595,601.1261999999999
27,HUL,Haas F1 Team,17.0,11.0,Finished,2024,Canadian,9,Race,True,17.0,16.2,0.4,26.089,26.72893333333333,149.23383
20,MAG,Haas F1 Team,14.0,12.0,Finished,2024,Canadian,9,Race,True,16.666666666666668,14.6,0.4,26.089,26.72893333333333,149.23383
77,BOT,Kick Sauber,19.0,13.0,Finished,2024,Canadian,9,Race,True,15.666666666666666,15.6,0.0,36.135,420.22397222222224,365.74399999999997
22,TSU,RB,8.0,14.0,Finished,2024,Canadian,9,Race,True,9.333333333333334,10.2,0.0,26.58066666666667,811.2618333333334,600.0073666666667
24,ZHO,Kick Sauber,20.0,15.0,Lapped,2024,Canadian,9,Race,True,14.0,15.0,0.0,36.135,420.22397222222224,365.74399999999997
55,SAI,Ferrari,12.0,16.0,Retired,2024,Canadian,9,Race,False,3.0,3.4,0.0,30.7675,798.3573333333334,643.9833500000001
23,ALB,Williams,10.0,17.0,Retired,2024,Canadian,9,Race,False,14.666666666666666,16.2,0.4,24.7805,551.4276666666666,444.42468333333335
11,PER,Red Bull Racing,16.0,18.0,Retired,2024,Canadian,9,Race,False,8.333333333333334,6.8,0.2,26.648,416.7240555555556,362.66255
16,LEC,Ferrari,11.0,19.0,Retired,2024,Canadian,9,Race,False,6.666666666666667,5.6,0.2,30.7675,798.3573333333334,643.9833500000001
2,SAR,Williams,13.0,20.0,Retired,2024,Canadian,9,Race,False,13.666666666666666,15.6,0.4,24.7805,551.4276666666666,444.42468333333335
1,VER,Red Bull Racing,2.0,1.0,Finished,2024,Spanish,10,Race,True,12.333333333333334,10.2,0.4,21.7902,418.21683333333334,259.8205833333333
4,NOR,McLaren,1.0,2.0,Finished,2024,Spanish,10,Race,True,3.6666666666666665,3.4,0.0,22.18125,804.9533333333333,492.40380000000005
44,HAM,Mercedes,3.0,3.0,Finished,2024,Spanish,10,Race,True,4.666666666666667,5.2,0.0,22.736,548.3408333333334,338.07455000000004
63,RUS,Mercedes,4.0,4.0,Finished,2024,Spanish,10,Race,True,3.3333333333333335,4.4,0.0,22.736,548.3408333333334,338.07455000000004
16,LEC,Ferrari,5.0,5.0,Finished,2024,Spanish,10,Race,True,12.666666666666666,8.8,0.4,22.076999999999998,801.1321666666666,489.64390000000003
55,SAI,Ferrari,6.0,6.0,Finished,2024,Spanish,10,Race,True,13.333333333333334,8.8,0.4,22.076999999999998,801.1321666666666,489.64390000000003
81,PIA,McLaren,9.0,7.0,Finished,2024,Spanish,10,Race,True,3.0,3.0,0.0,22.18125,804.9533333333333,492.40380000000005
11,PER,Red Bull Racing,11.0,8.0,Finished,2024,Spanish,10,Race,True,6.666666666666667,8.8,0.4,21.7902,418.21683333333334,259.8205833333333
10,GAS,Alpine,7.0,9.0,Finished,2024,Spanish,10,Race,True,12.0,12.4,0.2,22.894,812.2449999999999,497.17449999999997
31,OCO,Alpine,8.0,10.0,Finished,2024,Spanish,10,Race,True,9.333333333333334,11.0,0.2,22.894,812.2449999999999,497.17449999999997
27,HUL,Haas F1 Team,13.0,11.0,Finished,2024,Spanish,10,Race,True,14.333333333333334,14.8,0.4,24.3325,27.497266666666665,150.82108
14,ALO,Aston Martin,10.0,12.0,Lapped,2024,Spanish,10,Race,True,9.0,11.4,0.0,22.38575,551.2568333333332,342.2416428571429
24,ZHO,Kick Sauber,15.0,13.0,Lapped,2024,Spanish,10,Race,True,14.666666666666666,15.0,0.0,23.13475,424.54608333333323,264.1152333333333
18,STR,Aston Martin,14.0,14.0,Lapped,2024,Spanish,10,Race,True,8.333333333333334,10.0,0.0,22.38575,551.2568333333332,342.2416428571429
3,RIC,RB,18.0,15.0,Lapped,2024,Spanish,10,Race,True,11.333333333333334,11.0,0.0,22.2024,812.6440555555555,496.6157666666667
77,BOT,Kick Sauber,12.0,16.0,Lapped,2024,Spanish,10,Race,True,13.666666666666666,14.0,0.0,23.13475,424.54608333333323,264.1152333333333
20,MAG,Haas F1 Team,16.0,17.0,Lapped,2024,Spanish,10,Race,True,11.333333333333334,14.6,0.4,24.3325,27.497266666666665,150.82108
23,ALB,Williams,20.0,18.0,Lapped,2024,Spanish,10,Race,True,17.333333333333332,16.2,0.6,22.45375,552.1706111111112,340.44165000000004
22,TSU,RB,17.0,19.0,Lapped,2024,Spanish,10,Race,True,12.333333333333334,11.4,0.0,22.2024,812.6440555555555,496.6157666666667
2,SAR,Williams,19.0,20.0,Lapped,2024,Spanish,10,Race,True,18.333333333333332,15.8,0.4,22.45375,552.1706111111112,340.44165000000004
63,RUS,Mercedes,3.0,1.0,Finished,2024,Austrian,11,Race,True,3.6666666666666665,4.2,0.0,22.95575,546.0220555555557,338.12130000000013
81,PIA,McLaren,7.0,2.0,Finished,2024,Austrian,11,Race,True,4.666666666666667,4.0,0.0,21.15175,802.4197499999999,492.37225
55,SAI,Ferrari,4.0,3.0,Finished,2024,Austrian,11,Race,True,10.0,9.8,0.4,23.157,798.3751666666667,489.58330000000007
44,HAM,Mercedes,5.0,4.0,Finished,2024,Austrian,11,Race,True,2.6666666666666665,3.0,0.0,22.95575,546.0220555555557,338.12130000000013
1,VER,Red Bull Racing,1.0,5.0,Finished,2024,Austrian,11,Race,True,9.0,9.2,0.4,25.192999999999998,415.5035666666667,259.72207333333336
27,HUL,Haas F1 Team,9.0,6.0,Finished,2024,Austrian,11,Race,True,13.333333333333334,14.2,0.2,21.685333333333332,26.993499999999997,26.12166
11,PER,Red Bull Racing,8.0,7.0,Finished,2024,Austrian,11,Race,True,4.666666666666667,6.6,0.2,25.192999999999998,415.5035666666667,259.72207333333336
20,MAG,Haas F1 Team,12.0,8.0,Finished,2024,Austrian,11,Race,True,11.333333333333334,11.4,0.0,21.685333333333332,26.993499999999997,26.12166
3,RIC,RB,11.0,9.0,Finished,2024,Austrian,11,Race,True,16.0,13.6,0.0,21.82,810.0630222222222,496.51371333333344
10,GAS,Alpine,13.0,10.0,Finished,2024,Austrian,11,Race,True,9.666666666666666,11.0,0.2,21.75125,809.7246666666666,496.45230000000004
16,LEC,Ferrari,6.0,11.0,Finished,2024,Austrian,11,Race,True,4.666666666666667,9.8,0.4,23.157,798.3751666666667,489.58330000000007
31,OCO,Alpine,10.0,12.0,Finished,2024,Austrian,11,Race,True,9.666666666666666,9.6,0.0,21.75125,809.7246666666666,496.45230000000004
18,STR,Aston Martin,17.0,13.0,Lapped,2024,Austrian,11,Race,True,11.0,10.6,0.0,24.1938,548.5605833333333,339.76685000000003
22,TSU,RB,14.0,14.0,Lapped,2024,Austrian,11,Race,True,14.333333333333334,13.0,0.0,21.82,810.0630222222222,496.51371333333344
23,ALB,Williams,16.0,15.0,Lapped,2024,Austrian,11,Race,True,19.333333333333332,18.0,0.4,23.949199999999998,548.7295277777778,340.30345
77,BOT,Kick Sauber,18.0,16.0,Lapped,2024,Austrian,11,Race,True,14.666666666666666,14.6,0.0,22.1415,422.1786666666665,263.98833333333334
24,ZHO,Kick Sauber,20.0,17.0,Lapped,2024,Austrian,11,Race,True,15.0,14.6,0.0,22.1415,422.1786666666665,263.98833333333334
14,ALO,Aston Martin,15.0,18.0,Lapped,2024,Austrian,11,Race,True,13.0,10.4,0.0,24.1938,548.5605833333333,339.76685000000003
2,SAR,Williams,19.0,19.0,Lapped,2024,Austrian,11,Race,True,17.666666666666668,18.0,0.4,23.949199999999998,548.7295277777778,340.30345
4,NOR,McLaren,2.0,20.0,Lapped,2024,Austrian,11,Race,True,3.6666666666666665,3.6,0.0,21.15175,802.4197499999999,492.37225
44,HAM,Mercedes,2.0,1.0,Finished,2024,British,12,Race,True,3.0,3.2,0.0,30.388333333333335,23.81652777777778,338.14285000000007
1,VER,Red Bull Racing,4.0,2.0,Finished,2024,British,12,Race,True,6.666666666666667,7.8,0.2,29.397000000000002,24.543733333333332,260.32674000000003
4,NOR,McLaren,3.0,3.0,Finished,2024,British,12,Race,True,9.666666666666666,7.2,0.0,29.509999999999998,22.341166666666666,491.63859999999994
81,PIA,McLaren,5.0,4.0,Finished,2024,British,12,Race,True,8.333333333333334,6.8,0.0,29.509999999999998,22.341166666666666,491.63859999999994
55,SAI,Ferrari,7.0,5.0,Finished,2024,British,12,Race,True,6.666666666666667,8.8,0.2,28.948999999999998,25.33383333333333,489.72610000000003
27,HUL,Haas F1 Team,6.0,6.0,Finished,2024,British,12,Race,True,10.333333333333334,10.8,0.0,29.993,24.03561111111111,25.70192666666667
18,STR,Aston Martin,8.0,7.0,Finished,2024,British,12,Race,True,15.0,12.8,0.0,29.3965,23.659183333333335,340.07001
14,ALO,Aston Martin,10.0,8.0,Finished,2024,British,12,Race,True,12.666666666666666,12.8,0.0,29.3965,23.659183333333335,340.07001
23,ALB,Williams,9.0,9.0,Finished,2024,British,12,Race,True,18.0,18.4,0.2,31.64,23.72781666666674,340.5829566666667
22,TSU,RB,13.0,10.0,Finished,2024,British,12,Race,True,14.0,14.2,0.0,29.5995,23.53435555555556,496.39091333333334
2,SAR,Williams,12.0,11.0,Finished,2024,British,12,Race,True,14.333333333333334,16.2,0.0,31.64,23.72781666666674,340.5829566666667
20,MAG,Haas F1 Team,17.0,12.0,Finished,2024,British,12,Race,True,6.666666666666667,9.6,0.0,29.993,24.03561111111111,25.70192666666667
3,RIC,RB,15.0,13.0,Lapped,2024,British,12,Race,True,11.0,13.4,0.0,29.5995,23.53435555555556,496.39091333333334
16,LEC,Ferrari,11.0,14.0,Lapped,2024,British,12,Race,True,6.333333333333333,6.0,0.0,28.948999999999998,25.33383333333333,489.72610000000003
77,BOT,Kick Sauber,16.0,15.0,Lapped,2024,British,12,Race,True,16.333333333333332,15.4,0.0,30.534000000000002,27.137083333333255,263.78290000000004
31,OCO,Alpine,18.0,16.0,Lapped,2024,British,12,Race,True,10.666666666666666,10.2,0.0,28.7935,23.111416666666667,496.27604999999994
11,PER,Red Bull Racing,20.0,17.0,Lapped,2024,British,12,Race,True,4.666666666666667,4.6,0.0,29.397000000000002,24.543733333333332,260.32674000000003
24,ZHO,Kick Sauber,14.0,18.0,Lapped,2024,British,12,Race,True,16.0,15.4,0.0,30.534000000000002,27.137083333333255,263.78290000000004
63,RUS,Mercedes,1.0,19.0,Retired,2024,British,12,Race,False,2.0,2.6,0.0,30.388333333333335,23.81652777777778,338.14285000000007
10,GAS,Alpine,19.0,20.0,Did not start,2024,British,12,Race,False,12.666666666666666,11.4,0.0,28.7935,23.111416666666667,496.27604999999994
81,PIA,McLaren,2.0,1.0,Finished,2024,Hungarian,13,Race,True,9.0,7.2,0.0,21.63325,24.280999999999995,491.58419999999995
4,NOR,McLaren,1.0,2.0,Finished,2024,Hungarian,13,Race,True,2.6666666666666665,6.0,0.0,21.63325,24.280999999999995,491.58419999999995
44,HAM,Mercedes,5.0,3.0,Finished,2024,Hungarian,13,Race,True,8.0,5.8,0.2,21.4835,25.360027777777777,338.2820500000001
16,LEC,Ferrari,6.0,4.0,Finished,2024,Hungarian,13,Race,True,10.0,7.8,0.0,21.63925,24.727666666666664,489.44630000000006
1,VER,Red Bull Racing,3.0,5.0,Finished,2024,Hungarian,13,Race,True,8.666666666666666,7.8,0.0,21.48875,25.460066666666666,260.22014
55,SAI,Ferrari,4.0,6.0,Finished,2024,Hungarian,13,Race,True,7.666666666666667,7.4,0.0,21.63925,24.727666666666664,489.44630000000006
11,PER,Red Bull Racing,16.0,7.0,Finished,2024,Hungarian,13,Race,True,8.0,7.2,0.0,21.48875,25.460066666666666,260.22014
63,RUS,Mercedes,17.0,8.0,Finished,2024,Hungarian,13,Race,True,7.666666666666667,5.6,0.2,21.4835,25.360027777777777,338.2820500000001
22,TSU,RB,10.0,9.0,Finished,2024,Hungarian,13,Race,True,12.333333333333334,13.0,0.0,21.317333333333334,24.540633333333332,496.32171333333343
18,STR,Aston Martin,8.0,10.0,Finished,2024,Hungarian,13,Race,True,11.0,12.0,0.0,22.5425,25.32535,339.85441000000003
14,ALO,Aston Martin,7.0,11.0,Finished,2024,Hungarian,13,Race,True,8.333333333333334,11.2,0.0,22.5425,25.32535,339.85441000000003
3,RIC,RB,9.0,12.0,Lapped,2024,Hungarian,13,Race,True,10.666666666666666,11.0,0.0,21.317333333333334,24.540633333333332,496.32171333333343
27,HUL,Haas F1 Team,11.0,13.0,Lapped,2024,Hungarian,13,Race,True,8.666666666666666,9.8,0.0,22.3265,25.33694444444444,26.531766666666663
23,ALB,Williams,13.0,14.0,Lapped,2024,Hungarian,13,Race,True,13.0,14.8,0.0,22.128,26.01431666666674,340.3555566666667
20,MAG,Haas F1 Team,15.0,15.0,Lapped,2024,Hungarian,13,Race,True,10.333333333333334,9.0,0.0,22.3265,25.33694444444444,26.531766666666663
77,BOT,Kick Sauber,12.0,16.0,Lapped,2024,Hungarian,13,Race,True,16.666666666666668,16.4,0.0,22.035249999999998,25.270083333333258,263.8423
2,SAR,Williams,14.0,17.0,Lapped,2024,Hungarian,13,Race,True,11.333333333333334,13.6,0.0,22.128,26.01431666666674,340.3555566666667
31,OCO,Alpine,19.0,18.0,Lapped,2024,Hungarian,13,Race,True,16.0,13.6,0.2,21.47075,24.479583333333334,495.94375
24,ZHO,Kick Sauber,18.0,19.0,Lapped,2024,Hungarian,13,Race,True,16.333333333333332,16.4,0.0,22.035249999999998,25.270083333333258,263.8423
10,GAS,Alpine,20.0,20.0,Retired,2024,Hungarian,13,Race,False,18.0,15.2,0.2,21.47075,24.479583333333334,495.94375
44,HAM,Mercedes,3.0,1.0,Finished,2024,Belgian,14,Race,True,10.0,7.0,0.2,22.849,24.94252777777778,24.66428333333338
81,PIA,McLaren,5.0,2.0,Finished,2024,Belgian,14,Race,True,2.3333333333333335,6.0,0.0,23.072,24.098333333333333,23.63335
16,LEC,Ferrari,1.0,3.0,Finished,2024,Belgian,14,Race,True,8.0,8.0,0.0,23.17875,24.58175,25.31795000000009
1,VER,Red Bull Racing,11.0,4.0,Finished,2024,Belgian,14,Race,True,9.666666666666666,7.6,0.0,22.794,25.359583333333333,24.903389999999998
4,NOR,McLaren,4.0,5.0,Finished,2024,Belgian,14,Race,True,1.6666666666666667,2.4,0.0,23.072,24.098333333333333,23.63335
55,SAI,Ferrari,7.0,6.0,Finished,2024,Belgian,14,Race,True,4.333333333333333,6.4,0.0,23.17875,24.58175,25.31795000000009
11,PER,Red Bull Racing,2.0,7.0,Finished,2024,Belgian,14,Race,True,5.333333333333333,7.0,0.0,22.794,25.359583333333333,24.903389999999998
14,ALO,Aston Martin,8.0,8.0,Finished,2024,Belgian,14,Race,True,9.666666666666666,10.8,0.0,23.0,25.3776,24.583310000000047
31,OCO,Alpine,9.0,9.0,Finished,2024,Belgian,14,Race,True,19.333333333333332,17.2,0.4,23.2075,24.005166666666668,23.9197
3,RIC,RB,13.0,10.0,Finished,2024,Belgian,14,Race,True,11.333333333333334,11.6,0.0,22.770333333333337,24.245611111111113,24.30398000000009
18,STR,Aston Martin,15.0,11.0,Finished,2024,Belgian,14,Race,True,9.666666666666666,8.8,0.0,23.0,25.3776,24.583310000000047
23,ALB,Williams,10.0,12.0,Finished,2024,Belgian,14,Race,True,14.0,14.0,0.0,23.3035,25.905733333333405,24.990289999999998
10,GAS,Alpine,12.0,13.0,Finished,2024,Belgian,14,Race,True,15.666666666666666,16.6,0.4,23.2075,24.005166666666668,23.9197
20,MAG,Haas F1 Team,17.0,14.0,Finished,2024,Belgian,14,Race,True,13.333333333333334,10.8,0.0,23.492,24.668277777777774,24.885266666666666
77,BOT,Kick Sauber,14.0,15.0,Finished,2024,Belgian,14,Race,True,17.666666666666668,17.0,0.0,23.136000000000003,24.90358333333326,26.796100000000045
22,TSU,RB,20.0,16.0,Finished,2024,Belgian,14,Race,True,10.333333333333334,10.8,0.0,22.770333333333337,24.245611111111113,24.30398000000009
2,SAR,Williams,18.0,17.0,Finished,2024,Belgian,14,Race,True,14.333333333333334,12.6,0.0,23.3035,25.905733333333405,24.990289999999998
27,HUL,Haas F1 Team,16.0,18.0,Finished,2024,Belgian,14,Race,True,14.0,12.0,0.0,23.492,24.668277777777774,24.885266666666666
24,ZHO,Kick Sauber,19.0,19.0,Retired,2024,Belgian,14,Race,False,16.666666666666668,16.6,0.0,23.136000000000003,24.90358333333326,26.796100000000045
63,RUS,Mercedes,6.0,20.0,Disqualified,2024,Belgian,14,Race,False,4.0,6.4,0.2,22.849,24.94252777777778,24.66428333333338
4,NOR,McLaren,1.0,1.0,Finished,2024,Dutch,15,Race,True,3.0,2.8,0.0,21.299500000000002,24.738416666666666,23.50965
1,VER,Red Bull Racing,2.0,2.0,Finished,2024,Dutch,15,Race,True,6.0,8.0,0.0,21.8705,24.55991666666667,24.13259
16,LEC,Ferrari,6.0,3.0,Finished,2024,Dutch,15,Race,True,5.0,6.6,0.0,20.753500000000003,24.589,23.800200000000093
81,PIA,McLaren,3.0,4.0,Finished,2024,Dutch,15,Race,True,2.6666666666666665,2.2,0.0,21.299500000000002,24.738416666666666,23.50965
55,SAI,Ferrari,10.0,5.0,Finished,2024,Dutch,15,Race,True,4.0,4.4,0.0,20.753500000000003,24.589,23.800200000000093
11,PER,Red Bull Racing,5.0,6.0,Finished,2024,Dutch,15,Race,True,4.333333333333333,5.0,0.0,21.8705,24.55991666666667,24.13259
63,RUS,Mercedes,4.0,7.0,Finished,2024,Dutch,15,Race,True,9.666666666666666,10.2,0.4,21.237000000000002,24.906944444444445,24.082516666666713
44,HAM,Mercedes,14.0,8.0,Finished,2024,Dutch,15,Race,True,9.333333333333334,7.8,0.2,21.237000000000002,24.906944444444445,24.082516666666713
10,GAS,Alpine,9.0,9.0,Lapped,2024,Dutch,15,Race,True,14.0,16.0,0.4,21.807000000000002,24.490583333333333,23.6234
14,ALO,Aston Martin,7.0,10.0,Lapped,2024,Dutch,15,Race,True,10.0,9.6,0.0,21.4605,24.979666666666663,24.303710000000045
27,HUL,Haas F1 Team,12.0,11.0,Lapped,2024,Dutch,15,Race,True,15.666666666666666,14.4,0.0,21.561,25.2705,24.36586666666667
3,RIC,RB,13.0,12.0,Lapped,2024,Dutch,15,Race,True,12.666666666666666,12.0,0.0,20.938,24.56238888888889,23.541913333333422
18,STR,Aston Martin,8.0,13.0,Lapped,2024,Dutch,15,Race,True,9.666666666666666,10.0,0.0,21.4605,24.979666666666663,24.303710000000045
23,ALB,Williams,19.0,14.0,Lapped,2024,Dutch,15,Race,True,15.333333333333334,14.2,0.0,21.443,25.690500000000075,24.694889999999997
31,OCO,Alpine,15.0,15.0,Lapped,2024,Dutch,15,Race,True,10.333333333333334,13.8,0.2,21.807000000000002,24.490583333333333,23.6234
2,SAR,Williams,18.0,16.0,Lapped,2024,Dutch,15,Race,True,14.333333333333334,14.8,0.0,21.443,25.690500000000075,24.694889999999997
22,TSU,RB,11.0,17.0,Lapped,2024,Dutch,15,Race,True,12.666666666666666,11.8,0.0,20.938,24.56238888888889,23.541913333333422
20,MAG,Haas F1 Team,20.0,18.0,Lapped,2024,Dutch,15,Race,True,14.333333333333334,14.2,0.0,21.561,25.2705,24.36586666666667
77,BOT,Kick Sauber,16.0,19.0,Lapped,2024,Dutch,15,Race,True,17.666666666666668,17.4,0.2,21.272750000000002,25.23508333333326,24.196300000000047
24,ZHO,Kick Sauber,17.0,20.0,Lapped,2024,Dutch,15,Race,True,17.666666666666668,17.6,0.2,21.272750000000002,25.23508333333326,24.196300000000047
16,LEC,Ferrari,4.0,1.0,Finished,2024,Italian,16,Race,True,4.666666666666667,4.6,0.0,24.3675,21.85716666666667,23.53550000000009
81,PIA,McLaren,2.0,2.0,Finished,2024,Italian,16,Race,True,3.3333333333333335,2.8,0.0,24.394000000000002,22.001583333333333,23.333299999999998
4,NOR,McLaren,1.0,3.0,Finished,2024,Italian,16,Race,True,2.3333333333333335,2.8,0.0,24.394000000000002,22.001583333333333,23.333299999999998
55,SAI,Ferrari,5.0,4.0,Finished,2024,Italian,16,Race,True,3.0,3.6,0.0,24.3675,21.85716666666667,23.53550000000009
44,HAM,Mercedes,6.0,5.0,Finished,2024,Italian,16,Race,True,11.666666666666666,8.8,0.2,26.99475,21.8565,23.78271666666671
1,VER,Red Bull Racing,7.0,6.0,Finished,2024,Italian,16,Race,True,5.0,5.2,0.0,25.162,22.051083333333334,24.14865
63,RUS,Mercedes,3.0,7.0,Finished,2024,Italian,16,Race,True,6.666666666666667,8.2,0.2,26.99475,21.8565,23.78271666666671
11,PER,Red Bull Racing,8.0,8.0,Finished,2024,Italian,16,Race,True,4.666666666666667,5.0,0.0,25.162,22.051083333333334,24.14865
23,ALB,Williams,9.0,9.0,Finished,2024,Italian,16,Race,True,15.666666666666666,15.2,0.0,24.9935,22.29150000000008,24.492739999999998
20,MAG,Haas F1 Team,13.0,10.0,Finished,2024,Italian,16,Race,True,15.666666666666666,15.2,0.0,33.69266666666667,22.459833333333336,23.811566666666668
14,ALO,Aston Martin,11.0,11.0,Finished,2024,Italian,16,Race,True,11.333333333333334,10.6,0.0,24.8046,22.334333333333333,24.118660000000045
43,COL,Williams,18.0,12.0,Finished,2024,Italian,16,Race,True,13.0,13.6,0.0,24.9935,22.29150000000008,24.492739999999998
3,RIC,RB,12.0,13.0,Finished,2024,Italian,16,Race,True,15.0,13.4,0.0,30.393,21.67522222222222,23.289033333333425
31,OCO,Alpine,15.0,14.0,Lapped,2024,Italian,16,Race,True,12.333333333333334,13.2,0.2,24.265,22.16175,23.406
10,GAS,Alpine,14.0,15.0,Lapped,2024,Italian,16,Race,True,12.666666666666666,12.0,0.0,24.265,22.16175,23.406
77,BOT,Kick Sauber,19.0,16.0,Lapped,2024,Italian,16,Race,True,19.333333333333332,18.4,0.2,25.86,22.147999999999925,23.823900000000044
27,HUL,Haas F1 Team,10.0,17.0,Lapped,2024,Italian,16,Race,True,13.0,14.2,0.0,33.69266666666667,22.459833333333336,23.811566666666668
24,ZHO,Kick Sauber,20.0,18.0,Lapped,2024,Italian,16,Race,True,18.333333333333332,17.8,0.2,25.86,22.147999999999925,23.823900000000044
18,STR,Aston Martin,17.0,19.0,Lapped,2024,Italian,16,Race,True,11.333333333333334,10.6,0.0,24.8046,22.334333333333333,24.118660000000045
22,TSU,RB,16.0,20.0,Retired,2024,Italian,16,Race,False,14.0,13.6,0.0,30.393,21.67522222222222,23.289033333333425
81,PIA,McLaren,2.0,1.0,Finished,2024,Azerbaijan,17,Race,True,3.0,3.0,0.0,19.8555,22.921833333333336,23.981749999999998
16,LEC,Ferrari,1.0,2.0,Finished,2024,Azerbaijan,17,Race,True,3.3333333333333335,3.8,0.0,21.2225,22.766583333333333,23.777600000000092
63,RUS,Mercedes,5.0,3.0,Finished,2024,Azerbaijan,17,Race,True,6.666666666666667,9.4,0.2,20.6935,23.693583333333333,24.590516666666712
4,NOR,McLaren,15.0,4.0,Finished,2024,Azerbaijan,17,Race,True,2.0,2.2,0.0,19.8555,22.921833333333336,23.981749999999998
1,VER,Red Bull Racing,6.0,5.0,Finished,2024,Azerbaijan,17,Race,True,6.666666666666667,5.8,0.0,20.736,23.275500000000005,24.142450000000004
14,ALO,Aston Martin,7.0,6.0,Finished,2024,Azerbaijan,17,Race,True,14.333333333333334,12.8,0.0,20.488,23.08836666666667,24.240820000000046
23,ALB,Williams,9.0,7.0,Finished,2024,Azerbaijan,17,Race,True,12.333333333333334,13.6,0.0,20.414,23.246666666666744,24.701600000000003
43,COL,Williams,8.0,8.0,Finished,2024,Azerbaijan,17,Race,True,9.333333333333334,11.6,0.0,20.414,23.246666666666744,24.701600000000003
44,HAM,Mercedes,19.0,9.0,Finished,2024,Azerbaijan,17,Race,True,5.0,6.0,0.0,20.6935,23.693583333333333,24.590516666666712
50,BEA,Haas F1 Team,10.0,10.0,Finished,2024,Azerbaijan,17,Race,True,15.0,14.8,0.0,21.374000000000002,26.248555555555555,26.213033333333335
27,HUL,Haas F1 Team,12.0,11.0,Finished,2024,Azerbaijan,17,Race,True,12.333333333333334,13.2,0.0,21.374000000000002,26.248555555555555,26.213033333333335
10,GAS,Alpine,18.0,12.0,Finished,2024,Azerbaijan,17,Race,True,14.666666666666666,13.2,0.0,20.4165,23.093166666666672,23.90875
3,RIC,RB,14.0,13.0,Finished,2024,Azerbaijan,17,Race,True,16.666666666666668,15.6,0.2,21.514499999999998,24.700444444444443,25.003633333333426
