DriverNumber,Abbreviation,TeamName,GridPosition,Position,Status,Year,Event,RoundNumber,SessionType,Finished,AvgTeamFinishLast3,AvgTeamFinishLast5,TeamDNFRateLast5,AvgTeamPitTime,AvgTeamPitTimeLast3,AvgTeamPitTimeLast5
31,OCO,Alpine,18.0,16.0,Lapped,2024,British,12,Race,True,10.667,10.2,0.0,28.79,23.11,496.28
11,PER,Red Bull Racing,20.0,17.0,Lapped,2024,British,12,Race,True,4.667,4.6,0.0,29.4,24.54,260.33
24,ZHO,Kick Sauber,14.0,18.0,Lapped,2024,British,12,Race,True,16.0,15.4,0.0,30.53,27.14,263.78
63,RUS,Mercedes,1.0,19.0,Retired,2024,British,12,Race,False,2.0,2.6,0.0,30.39,23.82,338.14
10,GAS,Alpine,19.0,20.0,Did not start,2024,British,12,Race,False,12.667,11.4,0.0,28.79,23.11,496.28
81,PIA,McLaren,2.0,1.0,Finished,2024,Hungarian,13,Race,True,9.0,7.2,0.0,21.63,24.28,491.58
4,NOR,McLaren,1.0,2.0,Finished,2024,Hungarian,13,Race,True,2.667,6.0,0.0,21.63,24.28,491.58
44,HAM,Mercedes,5.0,3.0,Finished,2024,Hungarian,13,Race,True,8.0,5.8,0.2,21.48,25.36,338.28
16,LEC,Ferrari,6.0,4.0,Finished,2024,Hungarian,13,Race,True,10.0,7.8,0.0,21.64,24.73,489.45
1,VER,Red Bull Racing,3.0,5.0,Finished,2024,Hungarian,13,Race,True,8.667,7.8,0.0,21.49,25.46,260.22
55,SAI,Ferrari,4.0,6.0,Finished,2024,Hungarian,13,Race,True,7.667,7.4,0.0,21.64,24.73,489.45
11,PER,Red Bull Racing,16.0,7.0,Finished,2024,Hungarian,13,Race,True,8.0,7.2,0.0,21.49,25.46,260.22
63,RUS,Mercedes,17.0,8.0,Finished,2024,Hungarian,13,Race,True,7.667,5.6,0.2,21.48,25.36,338.28
22,TSU,RB,10.0,9.0,Finished,2024,Hungarian,13,Race,True,12.333,13.0,0.0,21.32,24.54,496.32
18,STR,Aston Martin,8.0,10.0,Finished,2024,Hungarian,13,Race,True,11.0,12.0,0.0,22.54,25.33,339.86
14,ALO,Aston Martin,7.0,11.0,Finished,2024,Hungarian,13,Race,True,8.333,11.2,0.0,22.54,25.33,339.86
3,RIC,RB,9.0,12.0,Lapped,2024,Hungarian,13,Race,True,10.667,11.0,0.0,21.32,24.54,496.32
27,HUL,Haas F1 Team,11.0,13.0,Lapped,2024,Hungarian,13,Race,True,8.667,9.8,0.0,22.33,25.34,26.53
23,ALB,Williams,13.0,14.0,Lapped,2024,Hungarian,13,Race,True,13.0,14.8,0.0,22.13,26.01,340.35
20,MAG,Haas F1 Team,15.0,15.0,Lapped,2024,Hungarian,13,Race,True,10.333,9.0,0.0,22.33,25.34,26.53
77,BOT,Kick Sauber,12.0,16.0,Lapped,2024,Hungarian,13,Race,True,16.667,16.4,0.0,22.04,25.27,263.84
2,SAR,Williams,14.0,17.0,Lapped,2024,Hungarian,13,Race,True,11.333,13.6,0.0,22.13,26.01,340.35
31,OCO,Alpine,19.0,18.0,Lapped,2024,Hungarian,13,Race,True,16.0,13.6,0.2,21.47,24.48,495.94
24,ZHO,Kick Sauber,18.0,19.0,Lapped,2024,Hungarian,13,Race,True,16.333,16.4,0.0,22.04,25.27,263.84
10,GAS,Alpine,20.0,20.0,Retired,2024,Hungarian,13,Race,False,18.0,15.2,0.2,21.47,24.48,495.94
44,HAM,Mercedes,3.0,1.0,Finished,2024,Belgian,14,Race,True,10.0,7.0,0.2,22.85,24.94,24.67
81,PIA,McLaren,5.0,2.0,Finished,2024,Belgian,14,Race,True,2.333,6.0,0.0,23.07,24.1,23.63
16,LEC,Ferrari,1.0,3.0,Finished,2024,Belgian,14,Race,True,8.0,8.0,0.0,23.18,24.58,25.32
1,VER,Red Bull Racing,11.0,4.0,Finished,2024,Belgian,14,Race,True,9.667,7.6,0.0,22.79,25.36,24.9
4,NOR,McLaren,4.0,5.0,Finished,2024,Belgian,14,Race,True,1.667,2.4,0.0,23.07,24.1,23.63
55,SAI,Ferrari,7.0,6.0,Finished,2024,Belgian,14,Race,True,4.333,6.4,0.0,23.18,24.58,25.32
11,PER,Red Bull Racing,2.0,7.0,Finished,2024,Belgian,14,Race,True,5.333,7.0,0.0,22.79,25.36,24.9
14,ALO,Aston Martin,8.0,8.0,Finished,2024,Belgian,14,Race,True,9.667,10.8,0.0,23.0,25.38,24.58
31,OCO,Alpine,9.0,9.0,Finished,2024,Belgian,14,Race,True,19.333,17.2,0.4,23.21,24.0,23.92
3,RIC,RB,13.0,10.0,Finished,2024,Belgian,14,Race,True,11.333,11.6,0.0,22.77,24.25,24.3
18,STR,Aston Martin,15.0,11.0,Finished,2024,Belgian,14,Race,True,9.667,8.8,0.0,23.0,25.38,24.58
23,ALB,Williams,10.0,12.0,Finished,2024,Belgian,14,Race,True,14.0,14.0,0.0,23.3,25.91,24.99
10,GAS,Alpine,12.0,13.0,Finished,2024,Belgian,14,Race,True,15.667,16.6,0.4,23.21,24.0,23.92
20,MAG,Haas F1 Team,17.0,14.0,Finished,2024,Belgian,14,Race,True,13.333,10.8,0.0,23.49,24.67,24.89
77,BOT,Kick Sauber,14.0,15.0,Finished,2024,Belgian,14,Race,True,17.667,17.0,0.0,23.14,24.9,26.8
22,TSU,RB,20.0,16.0,Finished,2024,Belgian,14,Race,True,10.333,10.8,0.0,22.77,24.25,24.3
2,SAR,Williams,18.0,17.0,Finished,2024,Belgian,14,Race,True,14.333,12.6,0.0,23.3,25.91,24.99
27,HUL,Haas F1 Team,16.0,18.0,Finished,2024,Belgian,14,Race,True,14.0,12.0,0.0,23.49,24.67,24.89
24,ZHO,Kick Sauber,19.0,19.0,Retired,2024,Belgian,14,Race,False,16.667,16.6,0.0,23.14,24.9,26.8
63,RUS,Mercedes,6.0,20.0,Disqualified,2024,Belgian,14,Race,False,4.0,6.4,0.2,22.85,24.94,24.67
4,NOR,McLaren,1.0,1.0,Finished,2024,Dutch,15,Race,True,3.0,2.8,0.0,21.3,24.74,23.51
1,VER,Red Bull Racing,2.0,2.0,Finished,2024,Dutch,15,Race,True,6.0,8.0,0.0,21.87,24.56,24.13
16,LEC,Ferrari,6.0,3.0,Finished,2024,Dutch,15,Race,True,5.0,6.6,0.0,20.75,24.59,23.8
81,PIA,McLaren,3.0,4.0,Finished,2024,Dutch,15,Race,True,2.667,2.2,0.0,21.3,24.74,23.51
55,SAI,Ferrari,10.0,5.0,Finished,2024,Dutch,15,Race,True,4.0,4.4,0.0,20.75,24.59,23.8
11,PER,Red Bull Racing,5.0,6.0,Finished,2024,Dutch,15,Race,True,4.333,5.0,0.0,21.87,24.56,24.13
63,RUS,Mercedes,4.0,7.0,Finished,2024,Dutch,15,Race,True,9.667,10.2,0.4,21.24,24.91,24.08
44,HAM,Mercedes,14.0,8.0,Finished,2024,Dutch,15,Race,True,9.333,7.8,0.2,21.24,24.91,24.08
10,GAS,Alpine,9.0,9.0,Lapped,2024,Dutch,15,Race,True,14.0,16.0,0.4,21.81,24.49,23.62
14,ALO,Aston Martin,7.0,10.0,Lapped,2024,Dutch,15,Race,True,10.0,9.6,0.0,21.46,24.98,24.3
27,HUL,Haas F1 Team,12.0,11.0,Lapped,2024,Dutch,15,Race,True,15.667,14.4,0.0,21.56,25.27,24.37
3,RIC,RB,13.0,12.0,Lapped,2024,Dutch,15,Race,True,12.667,12.0,0.0,20.94,24.56,23.54
18,STR,Aston Martin,8.0,13.0,Lapped,2024,Dutch,15,Race,True,9.667,10.0,0.0,21.46,24.98,24.3
23,ALB,Williams,19.0,14.0,Lapped,2024,Dutch,15,Race,True,15.333,14.2,0.0,21.44,25.69,24.69
31,OCO,Alpine,15.0,15.0,Lapped,2024,Dutch,15,Race,True,10.333,13.8,0.2,21.81,24.49,23.62
2,SAR,Williams,18.0,16.0,Lapped,2024,Dutch,15,Race,True,14.333,14.8,0.0,21.44,25.69,24.69
22,TSU,RB,11.0,17.0,Lapped,2024,Dutch,15,Race,True,12.667,11.8,0.0,20.94,24.56,23.54
20,MAG,Haas F1 Team,20.0,18.0,Lapped,2024,Dutch,15,Race,True,14.333,14.2,0.0,21.56,25.27,24.37
77,BOT,Kick Sauber,16.0,19.0,Lapped,2024,Dutch,15,Race,True,17.667,17.4,0.2,21.27,25.24,24.2
24,ZHO,Kick Sauber,17.0,20.0,Lapped,2024,Dutch,15,Race,True,17.667,17.6,0.2,21.27,25.24,24.2
16,LEC,Ferrari,4.0,1.0,Finished,2024,Italian,16,Race,True,4.667,4.6,0.0,24.37,21.86,23.54
81,PIA,McLaren,2.0,2.0,Finished,2024,Italian,16,Race,True,3.333,2.8,0.0,24.39,22.0,23.33
4,NOR,McLaren,1.0,3.0,Finished,2024,Italian,16,Race,True,2.333,2.8,0.0,24.39,22.0,23.33
55,SAI,Ferrari,5.0,4.0,Finished,2024,Italian,16,Race,True,3.0,3.6,0.0,24.37,21.86,23.54
44,HAM,Mercedes,6.0,5.0,Finished,2024,Italian,16,Race,True,11.667,8.8,0.2,26.99,21.86,23.78
1,VER,Red Bull Racing,7.0,6.0,Finished,2024,Italian,16,Race,True,5.0,5.2,0.0,25.16,22.05,24.15
63,RUS,Mercedes,3.0,7.0,Finished,2024,Italian,16,Race,True,6.667,8.2,0.2,26.99,21.86,23.78
11,PER,Red Bull Racing,8.0,8.0,Finished,2024,Italian,16,Race,True,4.667,5.0,0.0,25.16,22.05,24.15
23,ALB,Williams,9.0,9.0,Finished,2024,Italian,16,Race,True,15.667,15.2,0.0,24.99,22.29,24.49
20,MAG,Haas F1 Team,13.0,10.0,Finished,2024,Italian,16,Race,True,15.667,15.2,0.0,33.69,22.46,23.81
14,ALO,Aston Martin,11.0,11.0,Finished,2024,Italian,16,Race,True,11.333,10.6,0.0,24.8,22.33,24.12
43,COL,Williams,18.0,12.0,Finished,2024,Italian,16,Race,True,13.0,13.6,0.0,24.99,22.29,24.49
3,RIC,RB,12.0,13.0,Finished,2024,Italian,16,Race,True,15.0,13.4,0.0,30.39,21.68,23.29
31,OCO,Alpine,15.0,14.0,Lapped,2024,Italian,16,Race,True,12.333,13.2,0.2,24.26,22.16,23.41
10,GAS,Alpine,14.0,15.0,Lapped,2024,Italian,16,Race,True,12.667,12.0,0.0,24.26,22.16,23.41
77,BOT,Kick Sauber,19.0,16.0,Lapped,2024,Italian,16,Race,True,19.333,18.4,0.2,25.86,22.15,23.82
27,HUL,Haas F1 Team,10.0,17.0,Lapped,2024,Italian,16,Race,True,13.0,14.2,0.0,33.69,22.46,23.81
24,ZHO,Kick Sauber,20.0,18.0,Lapped,2024,Italian,16,Race,True,18.333,17.8,0.2,25.86,22.15,23.82
18,STR,Aston Martin,17.0,19.0,Lapped,2024,Italian,16,Race,True,11.333,10.6,0.0,24.8,22.33,24.12
22,TSU,RB,16.0,20.0,Retired,2024,Italian,16,Race,False,14.0,13.6,0.0,30.39,21.68,23.29
81,PIA,McLaren,2.0,1.0,Finished,2024,Azerbaijan,17,Race,True,3.0,3.0,0.0,19.86,22.92,23.98
16,LEC,Ferrari,1.0,2.0,Finished,2024,Azerbaijan,17,Race,True,3.333,3.8,0.0,21.22,22.77,23.78
63,RUS,Mercedes,5.0,3.0,Finished,2024,Azerbaijan,17,Race,True,6.667,9.4,0.2,20.69,23.69,24.59
4,NOR,McLaren,15.0,4.0,Finished,2024,Azerbaijan,17,Race,True,2.0,2.2,0.0,19.86,22.92,23.98
1,VER,Red Bull Racing,6.0,5.0,Finished,2024,Azerbaijan,17,Race,True,6.667,5.8,0.0,20.74,23.27,24.14
14,ALO,Aston Martin,7.0,6.0,Finished,2024,Azerbaijan,17,Race,True,14.333,12.8,0.0,20.49,23.09,24.24
23,ALB,Williams,9.0,7.0,Finished,2024,Azerbaijan,17,Race,True,12.333,13.6,0.0,20.41,23.24,24.7
43,COL,Williams,8.0,8.0,Finished,2024,Azerbaijan,17,Race,True,9.333,11.6,0.0,20.41,23.24,24.7
44,HAM,Mercedes,19.0,9.0,Finished,2024,Azerbaijan,17,Race,True,5.0,6.0,0.0,20.69,23.69,24.59
50,BEA,Haas F1 Team,10.0,10.0,Finished,2024,Azerbaijan,17,Race,True,15.0,14.8,0.0,21.37,26.25,26.21
27,HUL,Haas F1 Team,12.0,11.0,Finished,2024,Azerbaijan,17,Race,True,12.333,13.2,0.0,21.37,26.25,26.21
10,GAS,Alpine,18.0,12.0,Finished,2024,Azerbaijan,17,Race,True,14.667,13.2,0.0,20.42,23.09,23.91
3,RIC,RB,14.0,13.0,Finished,2024,Azerbaijan,17,Race,True,16.667,15.6,0.2,21.51,24.7,25.0
24,ZHO,Kick Sauber,17.0,14.0,Finished,2024,Azerbaijan,17,Race,True,18.0,18.4,0.2,20.27,23.42,24.57
31,OCO,Alpine,20.0,15.0,Lapped,2024,Azerbaijan,17,Race,True,13.667,13.0,0.0,20.42,23.09,23.91
77,BOT,Kick Sauber,16.0,16.0,Lapped,2024,Azerbaijan,17,Race,True,16.0,17.4,0.0,20.27,23.42,24.57
11,PER,Red Bull Racing,4.0,17.0,Retired,2024,Azerbaijan,17,Race,False,6.333,5.4,0.0,20.74,23.27,24.14
55,SAI,Ferrari,3.0,18.0,Retired,2024,Azerbaijan,17,Race,False,2.333,3.0,0.0,21.22,22.77,23.78
18,STR,Aston Martin,13.0,19.0,Retired,2024,Azerbaijan,17,Race,False,12.0,11.8,0.0,20.49,23.09,24.24
22,TSU,RB,11.0,20.0,Retired,2024,Azerbaijan,17,Race,False,15.333,15.0,0.2,21.51,24.7,25.0
4,NOR,McLaren,1.0,1.0,Finished,2024,Singapore,18,Race,True,2.667,2.8,0.0,29.04,21.85,22.05
1,VER,Red Bull Racing,2.0,2.0,Finished,2024,Singapore,18,Race,True,10.0,8.4,0.2,29.38,22.59,22.41
81,PIA,McLaren,5.0,3.0,Finished,2024,Singapore,18,Race,True,2.0,2.2,0.0,29.04,21.85,22.05
63,RUS,Mercedes,4.0,4.0,Finished,2024,Singapore,18,Race,True,6.333,6.4,0.0,29.0,22.97,22.65
16,LEC,Ferrari,9.0,5.0,Finished,2024,Singapore,18,Race,True,8.0,6.0,0.2,29.25,22.11,22.23
44,HAM,Mercedes,3.0,6.0,Finished,2024,Singapore,18,Race,True,5.333,5.6,0.0,29.0,22.97,22.65
55,SAI,Ferrari,10.0,7.0,Finished,2024,Singapore,18,Race,True,8.333,6.0,0.2,29.25,22.11,22.23
14,ALO,Aston Martin,7.0,8.0,Lapped,2024,Singapore,18,Race,True,14.667,13.6,0.2,29.71,22.25,22.46
27,HUL,Haas F1 Team,6.0,9.0,Lapped,2024,Singapore,18,Race,True,12.667,13.2,0.0,30.34,25.54,24.49
11,PER,Red Bull Racing,13.0,10.0,Lapped,2024,Singapore,18,Race,True,8.0,7.6,0.2,29.38,22.59,22.41
43,COL,Williams,12.0,11.0,Lapped,2024,Singapore,18,Race,True,9.0,10.4,0.0,29.12,22.28,22.45
22,TSU,RB,8.0,12.0,Lapped,2024,Singapore,18,Race,True,17.667,16.6,0.4,29.75,24.28,23.39
31,OCO,Alpine,15.0,13.0,Lapped,2024,Singapore,18,Race,True,14.0,14.2,0.0,30.67,22.16,22.23
18,STR,Aston Martin,17.0,14.0,Lapped,2024,Singapore,18,Race,True,11.0,12.6,0.2,29.71,22.25,22.46
24,ZHO,Kick Sauber,20.0,15.0,Lapped,2024,Singapore,18,Race,True,16.0,16.8,0.0,30.08,22.47,22.52
77,BOT,Kick Sauber,19.0,16.0,Lapped,2024,Singapore,18,Race,True,15.0,15.8,0.0,30.08,22.47,22.52
10,GAS,Alpine,18.0,17.0,Lapped,2024,Singapore,18,Race,True,13.333,13.8,0.0,30.67,22.16,22.23
3,RIC,RB,16.0,18.0,Lapped,2024,Singapore,18,Race,True,15.0,15.6,0.4,29.75,24.28,23.39
20,MAG,Haas F1 Team,14.0,19.0,Retired,2024,Singapore,18,Race,False,10.0,11.4,0.0,30.34,25.54,24.49
23,ALB,Williams,11.0,20.0,Retired,2024,Singapore,18,Race,False,8.667,9.4,0.0,29.12,22.28,22.45
16,LEC,Ferrari,4.0,1.0,Finished,2024,United States,19,Race,True,10.0,7.2,0.2,23.95,24.95,23.75
55,SAI,Ferrari,3.0,2.0,Finished,2024,United States,19,Race,True,4.333,6.6,0.2,23.95,24.95,23.75
1,VER,Red Bull Racing,2.0,3.0,Finished,2024,United States,19,Race,True,9.667,8.4,0.2,24.0,25.09,23.99
4,NOR,McLaren,1.0,4.0,Finished,2024,United States,19,Race,True,2.667,2.4,0.0,24.19,24.43,23.53
81,PIA,McLaren,5.0,5.0,Finished,2024,United States,19,Race,True,2.667,2.6,0.0,24.19,24.43,23.53
63,RUS,Mercedes,20.0,6.0,Finished,2024,United States,19,Race,True,6.333,5.8,0.0,,25.56,24.15
11,PER,Red Bull Racing,9.0,7.0,Finished,2024,United States,19,Race,True,5.0,7.4,0.2,24.0,25.09,23.99
27,HUL,Haas F1 Team,11.0,8.0,Finished,2024,United States,19,Race,True,13.0,13.2,0.2,24.09,28.47,26.09
30,LAW,RB,19.0,9.0,Finished,2024,United States,19,Race,True,16.667,16.6,0.4,24.18,27.22,25.07
43,COL,Williams,15.0,10.0,Finished,2024,United States,19,Race,True,13.0,11.6,0.2,27.77,24.84,23.85
20,MAG,Haas F1 Team,8.0,11.0,Finished,2024,United States,19,Race,True,12.0,11.4,0.2,24.09,28.47,26.09
10,GAS,Alpine,6.0,12.0,Finished,2024,United States,19,Race,True,15.0,14.4,0.0,26.15,25.12,24.07
14,ALO,Aston Martin,7.0,13.0,Lapped,2024,United States,19,Race,True,13.667,13.2,0.2,25.41,25.0,23.89
22,TSU,RB,10.0,14.0,Lapped,2024,United States,19,Race,True,13.0,14.4,0.2,24.18,27.22,25.07
18,STR,Aston Martin,13.0,15.0,Lapped,2024,United States,19,Race,True,11.667,12.0,0.2,25.41,25.0,23.89
23,ALB,Williams,14.0,16.0,Lapped,2024,United States,19,Race,True,13.667,11.2,0.2,27.77,24.84,23.85
77,BOT,Kick Sauber,16.0,17.0,Lapped,2024,United States,19,Race,True,15.667,15.8,0.0,24.91,25.4,24.12
31,OCO,Alpine,12.0,18.0,Lapped,2024,United States,19,Race,True,14.0,13.8,0.0,26.15,25.12,24.07
24,ZHO,Kick Sauber,18.0,19.0,Lapped,2024,United States,19,Race,True,16.0,15.6,0.0,24.91,25.4,24.12
44,HAM,Mercedes,17.0,20.0,Retired,2024,United States,19,Race,False,5.333,5.6,0.0,,25.56,24.15
55,SAI,Ferrari,1.0,1.0,Finished,2024,Mexico City,20,Race,True,3.333,6.6,0.2,22.63,24.81,23.91
4,NOR,McLaren,3.0,2.0,Finished,2024,Mexico City,20,Race,True,4.0,3.4,0.0,21.94,24.36,23.76
16,LEC,Ferrari,4.0,3.0,Finished,2024,Mexico City,20,Race,True,1.333,3.2,0.0,22.63,24.81,23.91
44,HAM,Mercedes,6.0,4.0,Finished,2024,Mexico City,20,Race,True,10.667,9.0,0.2,22.55,,
63,RUS,Mercedes,5.0,5.0,Finished,2024,Mexico City,20,Race,True,10.0,8.0,0.2,22.55,,
1,VER,Red Bull Racing,2.0,6.0,Finished,2024,Mexico City,20,Race,True,6.667,7.8,0.2,28.85,24.71,24.23
20,MAG,Haas F1 Team,7.0,7.0,Finished,2024,Mexico City,20,Race,True,12.667,11.6,0.2,23.31,25.27,26.21
81,PIA,McLaren,17.0,8.0,Finished,2024,Mexico City,20,Race,True,3.667,3.0,0.0,21.94,24.36,23.76
27,HUL,Haas F1 Team,10.0,9.0,Lapped,2024,Mexico City,20,Race,True,8.667,10.8,0.2,23.31,25.27,26.21
10,GAS,Alpine,8.0,10.0,Lapped,2024,Mexico City,20,Race,True,15.667,15.0,0.0,23.25,25.75,24.66
18,STR,Aston Martin,14.0,11.0,Lapped,2024,Mexico City,20,Race,True,14.0,13.8,0.2,22.56,25.2,24.37
43,COL,Williams,16.0,12.0,Lapped,2024,Mexico City,20,Race,True,15.333,13.0,0.2,23.95,25.77,24.75
31,OCO,Alpine,0.0,13.0,Lapped,2024,Mexico City,20,Race,True,13.333,14.0,0.0,23.25,25.75,24.66
77,BOT,Kick Sauber,15.0,14.0,Lapped,2024,Mexico City,20,Race,True,17.333,16.6,0.0,22.76,25.09,24.48
24,ZHO,Kick Sauber,19.0,15.0,Lapped,2024,Mexico City,20,Race,True,16.667,16.2,0.0,22.76,25.09,24.48
30,LAW,RB,12.0,16.0,Lapped,2024,Mexico City,20,Race,True,13.667,14.6,0.2,26.32,25.15,25.35
11,PER,Red Bull Racing,18.0,17.0,Lapped,2024,Mexico City,20,Race,True,5.333,5.6,0.0,28.85,24.71,24.23
14,ALO,Aston Martin,13.0,18.0,Retired,2024,Mexico City,20,Race,False,13.0,12.2,0.0,22.56,25.2,24.37
23,ALB,Williams,9.0,19.0,Retired,2024,Mexico City,20,Race,False,12.667,13.8,0.2,23.95,25.77,24.75
22,TSU,RB,11.0,20.0,Retired,2024,Mexico City,20,Race,False,13.0,13.8,0.0,26.32,25.15,25.35
1,VER,Red Bull Racing,17.0,1.0,Finished,2024,São Paulo,21,Race,True,10.0,8.6,0.0,953.69,27.41,25.63
31,OCO,Alpine,4.0,2.0,Finished,2024,São Paulo,21,Race,True,13.667,14.0,0.0,1408.14,26.69,24.95
10,GAS,Alpine,13.0,3.0,Finished,2024,São Paulo,21,Race,True,8.333,11.0,0.0,1408.14,26.69,24.95
63,RUS,Mercedes,2.0,4.0,Finished,2024,São Paulo,21,Race,True,9.667,8.2,0.2,723.1,,
16,LEC,Ferrari,6.0,5.0,Finished,2024,São Paulo,21,Race,True,2.0,2.8,0.0,723.9,25.28,24.28
4,NOR,McLaren,1.0,6.0,Finished,2024,São Paulo,21,Race,True,5.0,4.4,0.0,721.57,25.06,23.88
22,TSU,RB,3.0,7.0,Finished,2024,São Paulo,21,Race,True,16.667,15.4,0.2,955.77,26.75,26.43
81,PIA,McLaren,8.0,8.0,Finished,2024,São Paulo,21,Race,True,5.333,5.0,0.0,721.57,25.06,23.88
30,LAW,RB,5.0,9.0,Finished,2024,São Paulo,21,Race,True,14.333,13.2,0.2,955.77,26.75,26.43
44,HAM,Mercedes,14.0,10.0,Finished,2024,São Paulo,21,Race,True,4.333,7.8,0.2,723.1,,
11,PER,Red Bull Racing,12.0,11.0,Finished,2024,São Paulo,21,Race,True,8.0,6.8,0.0,953.69,27.41,25.63
50,BEA,Haas F1 Team,15.0,12.0,Finished,2024,São Paulo,21,Race,True,9.0,10.8,0.2,314.81,25.91,26.56
77,BOT,Kick Sauber,11.0,13.0,Finished,2024,São Paulo,21,Race,True,16.0,16.2,0.0,565.27,25.92,24.78
14,ALO,Aston Martin,9.0,14.0,Finished,2024,São Paulo,21,Race,True,14.667,14.2,0.2,724.02,25.89,24.59
24,ZHO,Kick Sauber,19.0,15.0,Finished,2024,São Paulo,21,Race,True,14.0,15.6,0.0,565.27,25.92,24.78
55,SAI,Ferrari,20.0,16.0,Retired,2024,São Paulo,21,Race,False,3.0,2.4,0.0,723.9,25.28,24.28
43,COL,Williams,16.0,17.0,Retired,2024,São Paulo,21,Race,False,15.667,15.4,0.4,-1797.28,26.95,25.25
23,ALB,Williams,7.0,18.0,Did not start,2024,São Paulo,21,Race,False,16.0,14.8,0.4,-1797.28,26.95,25.25
18,STR,Aston Martin,10.0,19.0,Did not start,2024,São Paulo,21,Race,False,14.333,14.2,0.2,724.02,25.89,24.59
27,HUL,Haas F1 Team,18.0,20.0,Disqualified,2024,São Paulo,21,Race,False,9.333,9.4,0.0,314.81,25.91,26.56
63,RUS,Mercedes,1.0,1.0,Finished,2024,Las Vegas,22,Race,True,6.333,8.6,0.2,21.11,,
44,HAM,Mercedes,10.0,2.0,Finished,2024,Las Vegas,22,Race,True,5.0,4.8,0.0,21.11,,
55,SAI,Ferrari,2.0,3.0,Finished,2024,Las Vegas,22,Race,True,8.0,5.4,0.2,21.21,256.83,164.19
16,LEC,Ferrari,4.0,4.0,Finished,2024,Las Vegas,22,Race,True,8.0,5.6,0.2,21.21,256.83,164.19
1,VER,Red Bull Racing,5.0,5.0,Finished,2024,Las Vegas,22,Race,True,9.667,8.4,0.0,21.42,335.51,211.33
4,NOR,McLaren,6.0,6.0,Finished,2024,Las Vegas,22,Race,True,7.333,5.8,0.0,21.04,255.9,163.32
81,PIA,McLaren,8.0,7.0,Finished,2024,Las Vegas,22,Race,True,6.667,6.0,0.0,21.04,255.9,163.32
27,HUL,Haas F1 Team,9.0,8.0,Finished,2024,Las Vegas,22,Race,True,13.667,11.8,0.2,21.8,120.74,82.78
22,TSU,RB,7.0,9.0,Finished,2024,Las Vegas,22,Race,True,12.0,13.2,0.2,21.09,335.42,211.51
11,PER,Red Bull Racing,15.0,10.0,Finished,2024,Las Vegas,22,Race,True,5.667,8.0,0.0,21.42,335.51,211.33
14,ALO,Aston Martin,16.0,11.0,Finished,2024,Las Vegas,22,Race,True,17.0,15.4,0.4,21.48,257.33,164.44
20,MAG,Haas F1 Team,12.0,12.0,Finished,2024,Las Vegas,22,Race,True,13.333,11.2,0.2,21.8,120.74,82.78
24,ZHO,Kick Sauber,13.0,13.0,Finished,2024,Las Vegas,22,Race,True,14.333,15.2,0.0,22.2,204.31,132.66
43,COL,Williams,20.0,14.0,Finished,2024,Las Vegas,22,Race,True,18.0,16.4,0.6,21.49,-581.85,-339.21
18,STR,Aston Martin,18.0,15.0,Finished,2024,Las Vegas,22,Race,True,14.667,14.6,0.4,21.48,257.33,164.44
30,LAW,RB,14.0,16.0,Finished,2024,Las Vegas,22,Race,True,8.333,12.2,0.2,21.09,335.42,211.51
31,OCO,Alpine,11.0,17.0,Lapped,2024,Las Vegas,22,Race,True,6.0,9.2,0.0,20.3,485.85,301.73
77,BOT,Kick Sauber,19.0,18.0,Lapped,2024,Las Vegas,22,Race,True,13.667,14.0,0.0,22.2,204.31,132.66
23,ALB,Williams,17.0,19.0,Retired,2024,Las Vegas,22,Race,False,16.333,16.0,0.6,21.49,-581.85,-339.21
10,GAS,Alpine,3.0,20.0,Retired,2024,Las Vegas,22,Race,False,7.333,9.0,0.0,20.3,485.85,301.73
1,VER,Red Bull Racing,2.0,1.0,Finished,2024,Qatar,23,Race,True,8.667,8.8,0.0,25.9,334.65,211.47
16,LEC,Ferrari,5.0,2.0,Finished,2024,Qatar,23,Race,True,7.667,6.2,0.2,29.41,255.91,164.19
81,PIA,McLaren,4.0,3.0,Finished,2024,Qatar,23,Race,True,7.0,7.0,0.0,28.33,254.85,163.56
63,RUS,Mercedes,1.0,4.0,Finished,2024,Qatar,23,Race,True,4.333,4.4,0.0,28.52,255.59,
10,GAS,Alpine,11.0,5.0,Finished,2024,Qatar,23,Race,True,13.333,11.0,0.2,27.35,483.9,301.7
55,SAI,Ferrari,7.0,6.0,Finished,2024,Qatar,23,Race,True,3.0,6.0,0.2,29.41,255.91,164.19
14,ALO,Aston Martin,8.0,7.0,Finished,2024,Qatar,23,Race,True,15.0,15.4,0.4,32.37,256.02,164.64
24,ZHO,Kick Sauber,12.0,8.0,Finished,2024,Qatar,23,Race,True,15.333,14.8,0.0,28.99,203.41,133.04
20,MAG,Haas F1 Team,10.0,9.0,Finished,2024,Qatar,23,Race,True,13.333,12.2,0.2,29.65,119.97,82.87
4,NOR,McLaren,3.0,10.0,Finished,2024,Qatar,23,Race,True,5.333,6.0,0.0,28.33,254.85,163.56
77,BOT,Kick Sauber,13.0,11.0,Finished,2024,Qatar,23,Race,True,13.0,13.4,0.0,28.99,203.41,133.04
44,HAM,Mercedes,6.0,12.0,Finished,2024,Qatar,23,Race,True,2.333,4.2,0.0,28.52,255.59,
